지번 주소,토지면적(㎡),연면적(㎡),용도지역,주구조,주용도,층수,세대/가구/호,주차대수,사용승인일,인접역,거리(m),매가(만원),보증금(만원),월세(만원),실투자금,융자제외수익률(%),광고(자동완성),사진링크,지도,대표사진,대표
동작구 신대방동 498-26,106.00,150.84,준주거지역,벽돌구조,단독주택,-1/2,0/4/0,0,1991-06-27,보라매공원역,278,128000,16500,20,111500,0.2,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 신림선 보라매병원역 도보 4분, 7호선 보라매역 10분 다가구 매매
- 아파트단지 중심 초/중학교 인접
- 보라매 공원, 병원, 롯데백화점 등 주변 인프라 뛰어난 위치
- 노후도 관리되어 재개발 추진 시 유리한 지역
- 매매금액 : 12억 8000만원
- 임대내역 : 보증금 1억 6500만원/월세 20만원 (관리비포함)
- 건물현황 : 지층 원룸1/투룸1, 1층 원룸1/투룸1, 2층 방3/화1
- 대지면적 : 106㎡(약32.1평) / 연면적 : 150.84㎡(약45.7평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 준주거지역
- 위반건축물 : X
- 사용승인일 : 1991-06-27
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1xlN1G9Z18ssx-Koa4QaQjviXYAAPnzw1&usp=drive_fs,https://map.kakao.com/link/search/동작구신대방동498-26,KakaoTalk_20250602_111913325_02.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/NvciRl6Wwf-bRR384EwsTw/6nA-uXrDdxSWg8bN1-E11OorxvMtvwIYuFT28r2KTEApGHKfrI2ORb-VACClUPD7ierDyrpjNu5OLe1Bf25810LGw8Izvh9Mh73SrWrhP7oDnAjNnCPHlBBWaYgn8ShSBzQZJFVLEM9k22Wq46NRWWROuo9MpV73RVJ56beyrMgw4zRXUeyfYPI4o0cxPagS/G2Bvci2mHr7b0IA03JDbYRsA2J5zxpu4laghGVHG-So),
동작구 사당동 314-21,102.00,151.56,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1989-05-20,남성역,559,130000,,,130000,0.0,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 7호선 남성역 도보 10분 거주와 투자 여건 좋은 단독주택 매매
- 사당16구역 신속통합기획 선정지역
- 리모델링하여 거주 후 높은 시세차익 기대
- 남성역 인근 남성골목시장 이용 편리
- 매매금액 : 13억 
- 건물현황 : 지층 투룸 2, 1층 3룸 1, 2층 3룸 1
- 대지면적 : 102㎡(약30.9평) / 연면적 : 151.56㎡(약45.9평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1989-05-20
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1bCZpuKFgJs7QHWszrhihth-QGM7rp1Ky&usp=drive_fs,https://map.kakao.com/link/search/동작구사당동314-21,KakaoTalk_20241107_125310315_02.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/c1Z8ivR3Icv1oQMLtFztJw/AO7Z_xa_XCJZeZQA7cv_N4shHsr9ytsJe7gXHs5f4Cawv5VJJHmvwa6H_U5BuhluFl429eKJTQy9O-JtYKGANdmpv7NbkwgPbWBKJWFfaevD1vqYncVUrbQ0SqRb7e9NmqC43VCHDBer_FyMzE66DERDZIkllrXdRSXsoe5zfXvtqWC2wN1v6461VFNamvOe/-ytWtxhlXEnU8XNf_xKcftbmJWbn-qMp1u1gRO_jPxc),
구로구 개봉동 10-33,229.00,263.67,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1989-05-22,오류동역,1300,130000,3200,140,126800,1.3,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 평단가 1,800만원선 약 70평 대지 초중 인접 신축 빌라 최고 입지
- 재개발 활발한 고척, 개봉, 오류 인근으로 지가 상승 기대 지역
- 매매금액 : 13억 
- 임대내역 : 보증금 3200만원/월세 140만원 (관리비포함)
- 건물현황 : 지하 4가구, 지상 3가구
- 대지면적 : 229㎡(약69.4평) / 연면적 : 263.67㎡(약79.9평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 북동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1989-05-22
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1kyQl_WvkHt90cW-dc3i432qZ2Ex3c09U&usp=drive_fs,https://map.kakao.com/link/search/구로구개봉동10-33,02.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/kkr1fdLKlgZEhOSlmKgh5w/_RLk45XHKLA2os7d1BCj0RZHGSbSOCk_7lSduuwavUN7JFz2cAUosDF8c-RSStWL-K4faQDF-e-sdAvhOe9Iplc7dC2lEC3DwRAFlhkaRylG9yjJl85nvpSziLf8gOZmwVD4epCl8KzZQAkP4bDAew/5bux2UGtYo0GXnhDSLreBnRRLDC6bu7LCxvLMomVnmw),
금천구 가산동 149-52,125.60,211.40,제2종일반주거지역,벽돌구조,공동주택,-1/2,3/3/0,0,1976-09-25,신독산역(예정),955,130000,39000,426,91000,5.6,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 가산디지털단지 인근 올리모델링 된 수익성 좋은 원룸건물 매매
- 산업단지 도보 이용 가능 임대수요 넘치는 위치
- 약 20평 주인세대 있어 거주 관리에 용이
- CCTV 등 안전 옵션 포함 풀옵션 원룸
- 매매금액 : 13억 
- 임대내역 : 보증금 3억 9000만원/월세 426만원 (관리비포함)
- 건물현황 : 1층 상가 1호, 총 원룸 18호, 옥상 주인세대 20평 복층구조 (방3/화3)
- 대지면적 : 125.6㎡(약38.1평) / 연면적 : 211.4㎡(약64.1평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 북동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 공동주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : O
- 사용승인일 : 1976-09-25
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1-FkCrIqZn5WRm2H0GzCqWIwWNeBJHLM3&usp=drive_fs,https://map.kakao.com/link/search/금천구가산동149-52,KakaoTalk_20250402_111306337.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/oVXtOm9PTBvubpstWTNtCQ/pONxepcnnBITUORWfxftumm1GLKHOApCGn6MbfFdrUEL34bwTp3Zb0chr2LIeMZDA3G-HqrcQBsB640diwL1S5KSOV07Fl7tAxmW7URmyncsXidebMbzoXEah_VViQrc6EJL0L9zLdEHP-aYEnKnDBsZrvYJ4HnODHHEegwHtE-Ie_eKzNZzpNEH6vuWSUAT/_4ZjZZF4mwHsH_FTTDr7e2Qo_MfJhItfxtANr_E3hnE),
동작구 사당동 224-16,126.00,188.50,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1989-12-29,남성역,354,130000,20000,,110000,0.0,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 7호선 남성역 도보 5분 역세권 단독주택 매매
- 감정가보다 저렴한 평단가
- 초중고 가깝고, 시장 등 거주여건 훌륭한 주택가
- 매매금액 : 13억 
- 임대내역 : 보증금 2억원
- 건물현황 : 지층 3룸 1, 1층 투룸 2, 2층 3룸
- 대지면적 : 126㎡(약38.2평) / 연면적 : 188.5㎡(약57.1평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1989-12-29
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1EUF2zr0rpRL59qayX1w0MoxUyUAonMSE&usp=drive_fs,https://map.kakao.com/link/search/동작구사당동224-16,KakaoTalk_20250722_123337471_01.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/x20xh0A2T1vxiBs3ESY_9Q/Ismt__kGWZJVeNOJ_yX7QPB2CdhJnnkeFFic9RM21nmrD5opxjgt_Mk-WNM-mcngz7BAze2H0yRmulW_gxObgyP_eXKVBDuZVGSbWgF669HCh1ZFaQ88Y3foNwE_06kmZOuADmFt9OnF_yGiZH9Hv-o54yDQDhlGP7jhNpAOvM48ePjtl0-5qg2LUeN_ZB_z/HNnVb9mzBE5-emhnMFrlb4l6ZsztifSh4S_NLVO7D2k),
관악구 봉천동 1525-13,137.30,237.24,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/6/0,0,1991-06-17,봉천역,238,135000,4500,243,130500,2.2,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 봉천역 도보 4분 초역세권 주인세대 있는 다가구건물 매매
- 2호선 라인으로 강남 접근성 뛰어난 입지
- 평단가 약 3,200만원으로 재건축 시 수익률 개선 가능
- 매매금액 : 13억 5000만원
- 임대내역 : 보증금 4500만원/월세 243만원 (관리비포함)
- 건물현황 : 지하 투룸 1호, 원룸 2, 1층 투룸 2, 2층 방3/화2
- 대지면적 : 137.3㎡(약41.6평) / 연면적 : 237.24㎡(약71.9평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1991-06-17
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1ZCNUr06dtwirVuZZsKQqbEduKdqF1GNq&usp=drive_fs,https://map.kakao.com/link/search/관악구봉천동1525-13,20250513_154935.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/JQ0sMGsN9NnCy4HjnZhJ7A/kDCuP1y-1w7ToTCeDWZrFvrhFLQP9sw47BGbIXq-e-47BZ4w0avixG5EIAe3zNMi9Scf0-SX5KmXuqagSOA6fNNAmgD0RLmmW5xxoIcL9MwXv_rCFKszlzta9Zc33-tg1s0NIFvcsgBmEP2TdfuzO67IotZ5leVK7hP9AYQIf3c/j1ZuI4gpOT78AVfFTw_A0nY1neO3X7Ep75cN2wA70OE),
동작구 상도동 212-68,169.00,248.22,제1종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1990-06-09,상도역,820,137000,36450,45,100550,0.5,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 서부선 예정역 호재 지역 환경 좋은 거주지 단독주택
- 7호선 상도역 도보 15분
- 서부선 예정역 (가칭 신상도역) 도보 5분
- 주인세대 있어 거주하며 관리하기 좋은 매물
- 매매금액 : 13억 7000만원
- 임대내역 : 보증금 3억 6450만원/월세 45만원 (관리비포함)
- 건물현황 : 지층 투룸 2, 원룸 1, 1층 투룸 2, 2층 주인세대 방3/화2+옥상 창고
- 대지면적 : 169㎡(약51.2평) / 연면적 : 248.22㎡(약75.2평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제1종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1990-06-09
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/drive/folders/1GF_-7iYUB5QrdklLUuv-jKnVC1pMxRyj?usp=drive_link,https://map.kakao.com/link/search/동작구상도동212-68,KakaoTalk_20240711_152142302.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/G6FP5P3Ug2V2MyroOZRyvw/I0ti5MEaDC9YuhL6d23UsrATD_E8i8dz6BqIc5kYB-6LGS-2zCg8fZdZmEWLoupTVYoek0bnfB1hxV4Ny53ANrd6kTaeUIf3ODT6tFPvtFhNPK0ik1OwO1yOAUyiPIObrS-weaIpLUuWhsONNeSnmu4nfOBYeF6vtN0zvts6jS73sYTC9CITMn8A1L0jhV8R/ziwbOMZrR14UNJuA9uYhs6VVBkhHp3NQOED9sruplJc),
금천구 독산동 890-35,198.50,260.82,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/2/0,1,1985-08-07,구로디지털단지역,1400,138000,2000,100,136000,0.9,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 독산동 9m 도로 접한 재건축용 60평 대지 주택 매매
- 평단가 2,300만원
- 매매금액 : 13억 8000만원
- 임대내역 : 보증금 2000만원/월세 100만원 (관리비포함)
- 건물현황 : 5가구
- 대지면적 : 198.5㎡(약60.2평) / 연면적 : 260.82㎡(약79평)
- 층수 : 지하1층/지상2층
- 주차 : 1대
- 승강기 : 없음
- 방향 : 남서향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : O
- 사용승인일 : 1985-08-07
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1pgmk9cGj2aN9nxqMPWF9iNaO173dZF1l&usp=drive_fs,https://map.kakao.com/link/search/금천구독산동890-35,KakaoTalk_20250828_161337152_02.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/ju5diDYyw2TmI1MVA1Iowg/qpaY8hkOHA8vmOIeX89GQ8yGlUEoomjp3J_MrYg9t3daFj3Ft1WENpE2VaUL-G7Vgp1cMI1L2IOAwOaoG2eUyCIh1uhqmCxFCsNoP7xOcxawxs-0V-MmQpXeJS09gL1L7o3LaNoTfR6mxM9iNuOCd1IbHqWG84EJuylmqh3aJiqIyeokjGl1cErZrLXXBQBx/A0yyC0YM9d1uyT3a9sDfUmKVsZZN2fid48A9welGbgE),
관악구 봉천동 173-44,169.00,246.24,제1종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1989-08-04,장승배기역,708,140000,3000,200,137000,1.8,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 2호선 낙성대입구역 도보9분 교통 편리하고 지가상승 기대 높은 건물매매
- 주변 인헌중,고 3~4분 조용한 주택가
- 마트,은행,시장 등 편의시설 많아 살기 편리함
- 2.4호선 사당역 가까워 지가 상승 기대할 수 있는 지역
- 매매금액 : 14억 
- 임대내역 : 보증금 3000만원/월세 200만원 (관리비포함)
- 건물현황 : 투룸4실
- 대지면적 : 169㎡(약51.2평) / 연면적 : 246.24㎡(약74.6평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제1종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1989-08-04
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1J7DkZlsBCdHT3ngPUdawSZAMqWdlY6rJ&usp=drive_fs,https://map.kakao.com/link/search/관악구봉천동173-44,KakaoTalk_20240712_174748216_03.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/dG944rR31jhi7rmUoIbTbA/_KoTLNP0mLslK7gUwfB9g07fmeyVs7UL-mHaSHkr20OoAcMpvYEzP2wa_BpFb28GfeTbfFenITGCa35FRAVRLNzEYd_b0M1poqRcHRlLoiTkuNvsLHycZ2g8Xad64AG2hL3YfeBCwp36exuTN-n7dkQj0jst_GljIli2HqSaoIGbH5Bi2Znlvj7nA-GXOSOW/sCY2T7L02n3pJa11LksPZoIpyYQgCRvKGugwGhEuE3Q),
구로구 구로동 506-5,221.00,201.79,제3종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1983-06-15,구로역,642,140000,4000,210,136000,1.9,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 구로역 도보 역세권 투자가치 매우 높은 넓은 구옥 매매
- 영등포 재개발 호재로 지가 상승지역
- 대지 67평으로 빌라 재건축에 최적
- 매매금액 : 14억 
- 임대내역 : 보증금 4000만원/월세 210만원 (관리비포함)
- 건물현황 : 지층 원룸 3, 1층 3룸 1, 2층 넓은 투룸 1
- 대지면적 : 221㎡(약67평) / 연면적 : 201.79㎡(약61.1평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제3종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1983-06-15
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1q234a1ZGhAkuwI-pygzR8T8lpoROo7Kv&usp=drive_fs,https://map.kakao.com/link/search/구로구구로동506-5,KakaoTalk_20240924_112550275_02.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/DVt8c9vg0X38XJQdeOsWoA/t0f3qJmHk-j3ki2iZOlUW_7sTB5TmOUraqfISBMMBB0JQCmqREYjEtad0goVOa2Xx-LE6FjC9D2ExMDBgGwjNpjGDhZBD50AxPoLz-e-FGGWXoNbH7lB7H_3Gsijxvoi8GxBfO5YdaBsHHXis2tWzRQctmfN72VXl8TqC6OFE_CEAFv4hrsZ_E0L24_Sl2cW/WtP2u-DLfdMr3uvBsR3Yzb-VwXYSMS5YUamhWHQtWlo),checked
관악구 남현동 1082-8,115.70,192.60,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/5/0,1,1992-12-29,사당역,688,140000,4500,180,135500,1.6,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 2/4호선 환승 사당역 도보 8분 역세권 다가구 건물 매매
- 평지에 위치하여 역까지 이동이 용이
- 매매금액 : 14억 
- 임대내역 : 보증금 4500만원/월세 180만원 (관리비포함)
- 건물현황 : 지층/1층 투룸 2가구, 2층 주인세대(방3/화1)
- 대지면적 : 115.7㎡(약35.1평) / 연면적 : 192.6㎡(약58.4평)
- 층수 : 지하1층/지상2층
- 주차 : 1대
- 승강기 : 없음
- 방향 : 북동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1992-12-29
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1g9oisQBFdWXjsgjXSudMQ_4NqTORFPtk&usp=drive_fs,https://map.kakao.com/link/search/관악구남현동1082-8,KakaoTalk_20250724_160027289_01.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/CZBJS8y3TOjGbRNvKzq74g/E-6-KDJwEtX_gEtkhgi_tl5s0QHPPgrvB23av8TzFgkldk-fBhJiLeSNO1EuAwXOQ4m0hKn5vN9np1x-5EuVDpVgZ9Jxj0wk4uhlB4o2vFLoxaHq2Y4gfYT8URE8DNYPzJ8chNIOxmbxSku6Pm-t8lEMgsQdQtHZRA8T2SI9SMoCSszVm9blnqlMYvPf7dNP/DF8gu49BEpTHh3X3O2oCiVOzoVleCyQOAsXoEBfgqOw),
